,home_team_id,away_team_id,home_result,away_result,result,extra_time,penalties,replay,date,round,city,id_stadium,edition
6703,Colombia,Argentina,1,2,away_team,False,False,False,,Preliminary,Barranquilla,,2014
6704,Ecuador,Peru,2,0,home_team,False,False,False,,Preliminary,Quito,,2014
6705,Chile,Paraguay,2,0,home_team,False,False,False,,Preliminary,Santiago,,2014
6706,Venezuela,Bolivia,1,0,home_team,False,False,False,,Preliminary,San Cristóbal,,2014
6707,Ethiopia,Somalia,5,0,home_team,False,False,False,,Preliminary,Addis Ababa,,2014
6708,American Samoa,Tonga,2,1,home_team,False,False,False,,Preliminary,Apia,,2014
6709,Cook Islands,Samoa,2,3,away_team,False,False,False,,Preliminary,Apia,,2014
6710,American Samoa,Cook Islands,1,1,draw,False,False,False,,Preliminary,Apia,,2014
6711,Samoa,Tonga,1,1,draw,False,False,False,,Preliminary,Apia,,2014
6712,Tonga,Cook Islands,2,1,home_team,False,False,False,,Preliminary,Apia,,2014
6713,Samoa,American Samoa,1,0,home_team,False,False,False,,Preliminary,Apia,,2014
6714,Iraq,Singapore,7,1,home_team,False,False,False,,Preliminary,Doha,,2014
6715,China,Jordan,3,1,home_team,False,False,False,,Preliminary,Guangzhou,,2014
6716,South Korea,Kuwait,2,0,home_team,False,False,False,,Preliminary,Seoul,,2014
6717,United Arab Emirates,Lebanon,4,2,home_team,False,False,False,,Preliminary,Abu Dhabi,,2014
6718,Tajikistan,North Korea,1,1,draw,False,False,False,,Preliminary,Khujand,,2014
6719,Japan,Uzbekistan,0,1,away_team,False,False,False,,Preliminary,Toyota,,2014
6720,Oman,Thailand,2,0,home_team,False,False,False,,Preliminary,Muscat,,2014
6721,Australia,Saudi Arabia,4,2,home_team,False,False,False,,Preliminary,Melbourne,,2014
6722,Bahrain,Indonesia,10,0,home_team,False,False,False,,Preliminary,Manama,,2014
6723,Iran,Qatar,2,2,draw,False,False,False,,Preliminary,Tehran,,2014
6724,Vanuatu,New Caledonia,2,5,away_team,False,False,False,,Preliminary,Honiara,,2014
6725,Samoa,Tahiti,1,10,away_team,False,False,False,,Preliminary,Honiara,,2014
6726,Bolivia,Chile,0,2,away_team,False,False,False,,Preliminary,La Paz,,2014
6727,Argentina,Ecuador,4,0,home_team,False,False,False,,Preliminary,Buenos Aires,,2014
6728,Uruguay,Venezuela,1,1,draw,False,False,False,,Preliminary,Montevideo,,2014
6729,Fiji,New Zealand,0,1,away_team,False,False,False,,Preliminary,Honiara,,2014
6730,Solomon Islands,Papua New Guinea,1,0,home_team,False,False,False,,Preliminary,Honiara,,2014
6731,Central African Republic,Botswana,2,0,home_team,False,False,False,,Preliminary,Bangui,,2014
6732,Sierra Leone,Cape Verde,2,1,home_team,False,False,False,,Preliminary,Freetown,,2014
6733,Tunisia,Equatorial Guinea,3,1,home_team,False,False,False,,Preliminary,Monastir,,2014
6734,Gambia,Morocco,1,1,draw,False,False,False,,Preliminary,Bakau,,2014
6735,Ivory Coast,Tanzania,2,0,home_team,False,False,False,,Preliminary,Abidjan,,2014
6736,Ghana,Lesotho,7,0,home_team,False,False,False,,Preliminary,Kumasi,,2014
6737,Sudan,Zambia,2,0,home_team,False,False,False,,Preliminary,Khartoum,,2014
6738,Burkina Faso,Congo,0,0,draw,False,False,False,,Preliminary,Ouagadougou,,2014
6739,Kenya,Malawi,0,0,draw,False,False,False,,Preliminary,Nairobi,,2014
6740,Egypt,Mozambique,2,0,home_team,False,False,False,,Preliminary,Alexandria,,2014
6741,Algeria,Rwanda,4,0,home_team,False,False,False,,Preliminary,Blida,,2014
6742,Cameroon,D.R. Congo,1,0,home_team,False,False,False,,Preliminary,Yaoundé,,2014
6743,Senegal,Liberia,3,1,home_team,False,False,False,,Preliminary,Dakar,,2014
6744,Peru,Colombia,0,1,away_team,False,False,False,,Preliminary,Lima,,2014
6745,Uzbekistan,Iran,0,1,away_team,False,False,False,,Preliminary,Tashkent,,2014
6746,Lebanon,Qatar,0,1,away_team,False,False,False,,Preliminary,Beirut,,2014
6747,Jordan,Iraq,1,1,draw,False,False,False,,Preliminary,Amman,,2014
6748,Japan,Oman,3,0,home_team,False,False,False,,Preliminary,Saitama,,2014
6749,Vanuatu,Samoa,5,0,home_team,False,False,False,,Preliminary,Honiara,,2014
6750,Tahiti,New Caledonia,4,3,home_team,False,False,False,,Preliminary,Honiara,,2014
6751,South Africa,Ethiopia,1,1,draw,False,False,False,,Preliminary,Rustenburg,,2014
6752,Niger,Gabon,0,0,draw,False,False,False,,Preliminary,Niamey,,2014
6753,Nigeria,Namibia,1,0,home_team,False,False,False,,Preliminary,Calabar,,2014
6754,Zimbabwe,Guinea,0,1,away_team,False,False,False,,Preliminary,Harare,,2014
6755,Benin,Mali,1,0,home_team,False,False,False,,Preliminary,Cotonou,,2014
6756,Togo,Libya,1,1,draw,False,False,False,,Preliminary,Lomé,,2014
6757,Angola,Uganda,1,1,draw,False,False,False,,Preliminary,Luanda,,2014
6758,Fiji,Solomon Islands,0,0,draw,False,False,False,,Preliminary,Honiara,,2014
6759,Papua New Guinea,New Zealand,1,2,away_team,False,False,False,,Preliminary,Honiara,,2014
6760,Tahiti,Vanuatu,4,1,home_team,False,False,False,,Preliminary,Honiara,,2014
6761,New Caledonia,Samoa,9,0,home_team,False,False,False,,Preliminary,Honiara,,2014
6762,Papua New Guinea,Fiji,1,1,draw,False,False,False,,Preliminary,Honiara,,2014
6763,New Zealand,Solomon Islands,1,1,draw,False,False,False,,Preliminary,Honiara,,2014
6764,USA,Antigua and Barbuda,3,1,home_team,False,False,False,,Preliminary,Tampa,,2014
6765,Jamaica,Guatemala,2,1,home_team,False,False,False,,Preliminary,Kingston,,2014
6766,Mexico,Guyana,3,1,home_team,False,False,False,,Preliminary,México DF,,2014
6767,Costa Rica,El Salvador,2,2,draw,False,False,False,,Preliminary,San José,,2014
6768,Honduras,Panama,0,2,away_team,False,False,False,,Preliminary,San Pedro Sula,,2014
6769,Cuba,Canada,0,1,away_team,False,False,False,,Preliminary,La Habana,,2014
6770,Lebanon,Uzbekistan,1,1,draw,False,False,False,,Preliminary,Beirut,,2014
6771,Qatar,South Korea,1,4,away_team,False,False,False,,Preliminary,Doha,,2014
6772,Oman,Australia,0,0,draw,False,False,False,,Preliminary,Muscat,,2014
6773,Japan,Jordan,6,0,home_team,False,False,False,,Preliminary,Saitama,,2014
6774,Tahiti,Solomon Islands,1,0,home_team,False,False,False,,Preliminary,Honiara,,2014
6775,New Caledonia,New Zealand,2,0,home_team,False,False,False,,Preliminary,Honiara,,2014
6776,Bolivia,Paraguay,3,1,home_team,False,False,False,,Preliminary,La Paz,,2014
6777,Venezuela,Chile,0,2,away_team,False,False,False,,Preliminary,Puerto la Cruz,,2014
6778,Botswana,South Africa,1,1,draw,False,False,False,,Preliminary,Gaborone,,2014
6779,Equatorial Guinea,Sierra Leone,2,2,draw,False,False,False,,Preliminary,Malabo,,2014
6780,Cape Verde,Tunisia,1,2,away_team,False,False,False,,Preliminary,Praia,,2014
6781,Morocco,Ivory Coast,2,2,draw,False,False,False,,Preliminary,Marrakech,,2014
6782,Zambia,Ghana,1,0,home_team,False,False,False,,Preliminary,Ndola,,2014
6783,Congo,Niger,1,0,home_team,False,False,False,,Preliminary,Pointe-Noire,,2014
6784,Gabon,Burkina Faso,1,0,home_team,False,False,False,,Preliminary,Libreville,,2014
6785,Namibia,Kenya,1,0,home_team,False,False,False,,Preliminary,Windhoek,,2014
6786,Malawi,Nigeria,1,1,draw,False,False,False,,Preliminary,Blantyre,,2014
6787,Uganda,Senegal,1,1,draw,False,False,False,,Preliminary,Kampala,,2014
6788,Uruguay,Peru,4,2,home_team,False,False,False,,Preliminary,Montevideo,,2014
6789,Ecuador,Colombia,1,0,home_team,False,False,False,,Preliminary,Quito,,2014
6790,Solomon Islands,New Zealand,3,4,away_team,False,False,False,,Preliminary,Honiara,,2014
6791,Tahiti,New Caledonia,1,0,home_team,False,False,False,,Preliminary,Honiara,,2014
6792,Ethiopia,Central African Republic,2,0,home_team,False,False,False,,Preliminary,Addis Ababa,,2014
6793,Tanzania,Gambia,2,1,home_team,False,False,False,,Preliminary,Dar es Salaam,,2014
6794,Lesotho,Sudan,0,0,draw,False,False,False,,Preliminary,Maseru,,2014
6795,Guinea,Egypt,2,3,away_team,False,False,False,,Preliminary,Conakry,,2014
6796,Mozambique,Zimbabwe,0,0,draw,False,False,False,,Preliminary,Maputo,,2014
6797,Rwanda,Benin,1,1,draw,False,False,False,,Preliminary,Kigali,,2014
6798,Mali,Algeria,2,1,home_team,False,False,False,,Preliminary,Ouagadougou,,2014
6799,Libya,Cameroon,2,1,home_team,False,False,False,,Preliminary,Sfax,,2014
6800,D.R. Congo,Togo,2,0,home_team,False,False,False,,Preliminary,Kinshasa,,2014
6801,Liberia,Angola,0,0,draw,False,False,False,,Preliminary,Monrovia,,2014
6802,Guatemala,USA,1,1,draw,False,False,False,,Preliminary,Guatemala,,2014
6803,Antigua and Barbuda,Jamaica,0,0,draw,False,False,False,,Preliminary,St Johns,,2014
6804,El Salvador,Mexico,1,2,away_team,False,False,False,,Preliminary,San Salvador,,2014
6805,Guyana,Costa Rica,0,4,away_team,False,False,False,,Preliminary,Georgetown,,2014
6806,Canada,Honduras,0,0,draw,False,False,False,,Preliminary,Toronto,,2014
6807,Panama,Cuba,1,0,home_team,False,False,False,,Preliminary,Panamá,,2014
6808,South Korea,Lebanon,3,0,home_team,False,False,False,,Preliminary,Goyang,,2014
6809,Iran,Qatar,0,0,draw,False,False,False,,Preliminary,Tehran,,2014
6810,Iraq,Oman,1,1,draw,False,False,False,,Preliminary,Doha,,2014
6811,Australia,Japan,1,1,draw,False,False,False,,Preliminary,Brisbane,,2014
6812,Croatia,Macedonia,1,0,home_team,False,False,False,,Preliminary,Zagreb,,2014
6813,Wales,Belgium,0,2,away_team,False,False,False,,Preliminary,Cardiff,,2014
6814,Bulgaria,Italy,2,2,draw,False,False,False,,Preliminary,Sofija,,2014
6815,Malta,Armenia,0,1,away_team,False,False,False,,Preliminary,TaQali,,2014
6816,Kazakhstan,Ireland,1,2,away_team,False,False,False,,Preliminary,Astana,,2014
6817,Germany,Faroe Islands,3,0,home_team,False,False,False,,Preliminary,Hannover,,2014
6818,Andorra,Hungary,0,5,away_team,False,False,False,,Preliminary,Andorra la Vella,,2014
6819,Estonia,Romania,0,2,away_team,False,False,False,,Preliminary,Tallinn,,2014
6820,Netherlands,Turkey,2,0,home_team,False,False,False,,Preliminary,Amsterdam,,2014
6821,Albania,Cyprus,3,1,home_team,False,False,False,,Preliminary,Tiranë,,2014
6822,Iceland,Norway,2,0,home_team,False,False,False,,Preliminary,Reykjavík,,2014
6823,Slovenia,Switzerland,0,2,away_team,False,False,False,,Preliminary,Ljubljana,,2014
6824,Azerbaijan,Israel,1,1,draw,False,False,False,,Preliminary,Baku,,2014
6825,Luxembourg,Portugal,1,2,away_team,False,False,False,,Preliminary,Luxembourg,,2014
6826,Russia,Northern Ireland,2,0,home_team,False,False,False,,Preliminary,Moskva,,2014
6827,Latvia,Greece,1,2,away_team,False,False,False,,Preliminary,Rīga,,2014
6828,Liechtenstein,Bosnia-Herzegovina,1,8,away_team,False,False,False,,Preliminary,Vaduz,,2014
6829,Lithuania,Slovakia,1,1,draw,False,False,False,,Preliminary,Vilnius,,2014
6830,Moldova,England,0,5,away_team,False,False,False,,Preliminary,Chişinău,,2014
6831,Montenegro,Poland,2,2,draw,False,False,False,,Preliminary,Podgorica,,2014
6832,Georgia,Belarus,1,0,home_team,False,False,False,,Preliminary,Tbilisi,,2014
6833,Finland,France,0,1,away_team,False,False,False,,Preliminary,Helsinki,,2014
6834,Ecuador,Bolivia,1,0,home_team,False,False,False,,Preliminary,Quito,,2014
6835,Argentina,Paraguay,3,1,home_team,False,False,False,,Preliminary,Córdoba,,2014
6836,Colombia,Uruguay,4,0,home_team,False,False,False,,Preliminary,Barranquilla,,2014
6837,Peru,Venezuela,2,1,home_team,False,False,False,,Preliminary,Lima,,2014
6838,Jamaica,USA,2,1,home_team,False,False,False,,Preliminary,Kingston,,2014
6839,Guatemala,Antigua and Barbuda,3,1,home_team,False,False,False,,Preliminary,Guatemala,,2014
6840,Costa Rica,Mexico,0,2,away_team,False,False,False,,Preliminary,San José,,2014
6841,El Salvador,Guyana,2,2,draw,False,False,False,,Preliminary,San Salvador,,2014
6842,Cuba,Honduras,0,3,away_team,False,False,False,,Preliminary,La Habana,,2014
6843,Canada,Panama,1,0,home_team,False,False,False,,Preliminary,Toronto,,2014
6844,New Caledonia,New Zealand,0,2,away_team,False,False,False,,Preliminary,Nouméa,,2014
6845,Solomon Islands,Tahiti,2,0,home_team,False,False,False,,Preliminary,Honiara,,2014
6846,Scotland,Serbia,0,0,draw,False,False,False,,Preliminary,Glasgow,,2014
6847,Denmark,Czech Republic,0,0,draw,False,False,False,,Preliminary,København,,2014
6848,Belgium,Croatia,1,1,draw,False,False,False,,Preliminary,Bruxelles,,2014
6849,Scotland,Macedonia,1,1,draw,False,False,False,,Preliminary,Glasgow,,2014
6850,Serbia,Wales,6,1,home_team,False,False,False,,Preliminary,Novi Sad,,2014
6851,Bulgaria,Armenia,1,0,home_team,False,False,False,,Preliminary,Sofija,,2014
6852,Italy,Malta,2,0,home_team,False,False,False,,Preliminary,Modena,,2014
6853,Austria,Germany,1,2,away_team,False,False,False,,Preliminary,Wien,,2014
6854,Sweden,Kazakhstan,2,0,home_team,False,False,False,,Preliminary,Malmö,,2014
6855,Hungary,Netherlands,1,4,away_team,False,False,False,,Preliminary,Budapest,,2014
6856,Romania,Andorra,4,0,home_team,False,False,False,,Preliminary,Bucureşti,,2014
6857,Turkey,Estonia,3,0,home_team,False,False,False,,Preliminary,İstanbul,,2014
6858,Cyprus,Iceland,1,0,home_team,False,False,False,,Preliminary,Lárnax,,2014
6859,Norway,Slovenia,2,1,home_team,False,False,False,,Preliminary,Oslo,,2014
6860,Switzerland,Albania,2,0,home_team,False,False,False,,Preliminary,Luzern,,2014
6861,Portugal,Azerbaijan,3,0,home_team,False,False,False,,Preliminary,Braga,,2014
6862,Northern Ireland,Luxembourg,1,1,draw,False,False,False,,Preliminary,Belfast,,2014
6863,Israel,Russia,0,4,away_team,False,False,False,,Preliminary,Tel Aviv,,2014
6864,Greece,Lithuania,2,0,home_team,False,False,False,,Preliminary,Peiraiás,,2014
6865,Bosnia-Herzegovina,Latvia,4,1,home_team,False,False,False,,Preliminary,Zenica,,2014
6866,Slovakia,Liechtenstein,2,0,home_team,False,False,False,,Preliminary,Bratislava,,2014
6867,England,Ukraine,1,1,draw,False,False,False,,Preliminary,London,,2014
6868,Poland,Moldova,2,0,home_team,False,False,False,,Preliminary,Wrocław,,2014
6869,San Marino,Montenegro,0,6,away_team,False,False,False,,Preliminary,Serravalle,,2014
6870,France,Belarus,3,1,home_team,False,False,False,,Preliminary,Paris,,2014
6871,Georgia,Spain,0,1,away_team,False,False,False,,Preliminary,Tbilisi,,2014
6872,Paraguay,Venezuela,0,2,away_team,False,False,False,,Preliminary,Asunción,,2014
6873,Peru,Argentina,1,1,draw,False,False,False,,Preliminary,Lima,,2014
6874,Uruguay,Ecuador,1,1,draw,False,False,False,,Preliminary,Montevideo,,2014
6875,Chile,Colombia,1,3,away_team,False,False,False,,Preliminary,Santiago,,2014
6876,USA,Jamaica,1,0,home_team,False,False,False,,Preliminary,Columbus,,2014
6877,Antigua and Barbuda,Guatemala,0,1,away_team,False,False,False,,Preliminary,St Johns,,2014
6878,Mexico,Costa Rica,1,0,home_team,False,False,False,,Preliminary,México DF,,2014
6879,Guyana,El Salvador,2,3,away_team,False,False,False,,Preliminary,Georgetown,,2014
6880,Honduras,Cuba,1,0,home_team,False,False,False,,Preliminary,San Pedro Sula,,2014
6881,Panama,Canada,2,0,home_team,False,False,False,,Preliminary,Panamá,,2014
6882,Lebanon,Iran,1,0,home_team,False,False,False,,Preliminary,Beirut,,2014
6883,Uzbekistan,South Korea,2,2,draw,False,False,False,,Preliminary,Tashkent,,2014
6884,Jordan,Australia,2,1,home_team,False,False,False,,Preliminary,Amman,,2014
6885,Japan,Iraq,1,0,home_team,False,False,False,,Preliminary,Saitama,,2014
6886,New Zealand,Solomon Islands,6,1,home_team,False,False,False,,Preliminary,Auckland,,2014
6887,Tahiti,New Caledonia,0,4,away_team,False,False,False,,Preliminary,Papeete,,2014
6888,Macedonia,Croatia,1,2,away_team,False,False,False,,Preliminary,Skopje,,2014
6889,Serbia,Belgium,0,3,away_team,False,False,False,,Preliminary,Beograd,,2014
6890,Wales,Scotland,2,1,home_team,False,False,False,,Preliminary,Cardiff,,2014
6891,Armenia,Italy,1,3,away_team,False,False,False,,Preliminary,Erevan,,2014
6892,Bulgaria,Denmark,1,1,draw,False,False,False,,Preliminary,Sofija,,2014
6893,Czech Republic,Malta,3,1,home_team,False,False,False,,Preliminary,Plzeň,,2014
6894,Kazakhstan,Austria,0,0,draw,False,False,False,,Preliminary,Astana,,2014
6895,Faroe Islands,Sweden,1,2,away_team,False,False,False,,Preliminary,Tórshavn,,2014
6896,Ireland,Germany,1,6,away_team,False,False,False,,Preliminary,Dublin,,2014
6897,Estonia,Hungary,0,1,away_team,False,False,False,,Preliminary,Tallinn,,2014
6898,Netherlands,Andorra,3,0,home_team,False,False,False,,Preliminary,Rotterdam,,2014
6899,Turkey,Romania,0,1,away_team,False,False,False,,Preliminary,İstanbul,,2014
6900,Albania,Iceland,1,2,away_team,False,False,False,,Preliminary,Tiranë,,2014
6901,Slovenia,Cyprus,2,1,home_team,False,False,False,,Preliminary,Maribor,,2014
6902,Switzerland,Norway,1,1,draw,False,False,False,,Preliminary,Bern,,2014
6903,Luxembourg,Israel,0,6,away_team,False,False,False,,Preliminary,Luxembourg,,2014
6904,Russia,Portugal,1,0,home_team,False,False,False,,Preliminary,Moskva,,2014
6905,Greece,Bosnia-Herzegovina,0,0,draw,False,False,False,,Preliminary,Peiraiás,,2014
6906,Slovakia,Latvia,2,1,home_team,False,False,False,,Preliminary,Bratislava,,2014
6907,Liechtenstein,Lithuania,0,2,away_team,False,False,False,,Preliminary,Vaduz,,2014
6908,England,San Marino,5,0,home_team,False,False,False,,Preliminary,London,,2014
6909,Moldova,Ukraine,0,0,draw,False,False,False,,Preliminary,Chişinău,,2014
6910,Belarus,Spain,0,4,away_team,False,False,False,,Preliminary,Minsk,,2014
6911,Finland,Georgia,1,1,draw,False,False,False,,Preliminary,Helsinki,,2014
6912,Colombia,Paraguay,2,0,home_team,False,False,False,,Preliminary,Barranquilla,,2014
6913,Argentina,Uruguay,3,0,home_team,False,False,False,,Preliminary,Mendoza,,2014
6914,Ecuador,Chile,3,1,home_team,False,False,False,,Preliminary,Quito,,2014
6915,Bolivia,Peru,1,1,draw,False,False,False,,Preliminary,La Paz,,2014
6916,Antigua and Barbuda,USA,1,2,away_team,False,False,False,,Preliminary,St Johns,,2014
6917,Guatemala,Jamaica,2,1,home_team,False,False,False,,Preliminary,Guatemala,,2014
6918,El Salvador,Costa Rica,0,1,away_team,False,False,False,,Preliminary,San Salvador,,2014
6919,Guyana,Mexico,0,5,away_team,False,False,False,,Preliminary,Houston,,2014
6920,Canada,Cuba,3,0,home_team,False,False,False,,Preliminary,Toronto,,2014
6921,Panama,Honduras,0,0,draw,False,False,False,,Preliminary,Panamá,,2014
6922,Solomon Islands,New Caledonia,2,6,away_team,False,False,False,,Preliminary,Honiara,,2014
6923,Tahiti,New Zealand,0,2,away_team,False,False,False,,Preliminary,Papeete,,2014
6924,Belgium,Scotland,2,0,home_team,False,False,False,,Preliminary,Bruxelles,,2014
6925,Croatia,Wales,2,0,home_team,False,False,False,,Preliminary,Osijek,,2014
6926,Macedonia,Serbia,1,0,home_team,False,False,False,,Preliminary,Skopje,,2014
6927,Czech Republic,Bulgaria,0,0,draw,False,False,False,,Preliminary,Praha,,2014
6928,Italy,Denmark,3,1,home_team,False,False,False,,Preliminary,Milano,,2014
6929,Austria,Kazakhstan,4,0,home_team,False,False,False,,Preliminary,Wien,,2014
6930,Germany,Sweden,4,4,draw,False,False,False,,Preliminary,Berlin,,2014
6931,Faroe Islands,Ireland,1,4,away_team,False,False,False,,Preliminary,Tórshavn,,2014
6932,Andorra,Estonia,0,1,away_team,False,False,False,,Preliminary,Andorra la Vella,,2014
6933,Hungary,Turkey,3,1,home_team,False,False,False,,Preliminary,Budapest,,2014
6934,Romania,Netherlands,1,4,away_team,False,False,False,,Preliminary,Bucureşti,,2014
6935,Albania,Slovenia,1,0,home_team,False,False,False,,Preliminary,Tiranë,,2014
6936,Cyprus,Norway,1,3,away_team,False,False,False,,Preliminary,Lárnax,,2014
6937,Iceland,Switzerland,0,2,away_team,False,False,False,,Preliminary,Reykjavík,,2014
6938,Russia,Azerbaijan,1,0,home_team,False,False,False,,Preliminary,Moskva,,2014
6939,Portugal,Northern Ireland,1,1,draw,False,False,False,,Preliminary,Porto,,2014
6940,Israel,Luxembourg,3,0,home_team,False,False,False,,Preliminary,Tel Aviv,,2014
6941,Slovakia,Greece,0,1,away_team,False,False,False,,Preliminary,Bratislava,,2014
6942,Bosnia-Herzegovina,Lithuania,3,0,home_team,False,False,False,,Preliminary,Zenica,,2014
6943,Latvia,Liechtenstein,2,0,home_team,False,False,False,,Preliminary,Rīga,,2014
6944,Ukraine,Montenegro,0,1,away_team,False,False,False,,Preliminary,Kyïv,,2014
6945,San Marino,Moldova,0,2,away_team,False,False,False,,Preliminary,Serravalle,,2014
6946,Spain,France,1,1,draw,False,False,False,,Preliminary,Madrid,,2014
6947,Belarus,Georgia,2,0,home_team,False,False,False,,Preliminary,Minsk,,2014
6948,Venezuela,Ecuador,1,1,draw,False,False,False,,Preliminary,Puerto la Cruz,,2014
6949,Bolivia,Uruguay,4,1,home_team,False,False,False,,Preliminary,La Paz,,2014
6950,Chile,Argentina,1,2,away_team,False,False,False,,Preliminary,Santiago,,2014
6951,Paraguay,Peru,1,0,home_team,False,False,False,,Preliminary,Asunción,,2014
6952,USA,Guatemala,3,1,home_team,False,False,False,,Preliminary,Kansas City,,2014
6953,Jamaica,Antigua and Barbuda,4,1,home_team,False,False,False,,Preliminary,Kingston,,2014
6954,Costa Rica,Guyana,7,0,home_team,False,False,False,,Preliminary,San José,,2014
6955,Mexico,El Salvador,2,0,home_team,False,False,False,,Preliminary,Torreón,,2014
6956,Honduras,Canada,8,1,home_team,False,False,False,,Preliminary,San Pedro Sula,,2014
6957,Cuba,Panama,1,1,draw,False,False,False,,Preliminary,La Habana,,2014
6958,Iran,South Korea,1,0,home_team,False,False,False,,Preliminary,Tehran,,2014
6959,Qatar,Uzbekistan,0,1,away_team,False,False,False,,Preliminary,Doha,,2014
6960,Oman,Jordan,2,1,home_team,False,False,False,,Preliminary,Muscat,,2014
6961,Iraq,Australia,1,2,away_team,False,False,False,,Preliminary,Doha,,2014
6962,New Zealand,Tahiti,3,0,home_team,False,False,False,,Preliminary,Christchurch,,2014
6963,New Caledonia,Solomon Islands,5,0,home_team,False,False,False,,Preliminary,Nouméa,,2014
6964,Poland,England,1,1,draw,False,False,False,,Preliminary,Warszawa,,2014
6965,Northern Ireland,Azerbaijan,1,1,draw,False,False,False,,Preliminary,Belfast,,2014
6966,Montenegro,San Marino,3,0,home_team,False,False,False,,Preliminary,Podgorica,,2014
6967,Qatar,Lebanon,1,0,home_team,False,False,False,,Preliminary,Doha,,2014
6968,Iran,Uzbekistan,0,1,away_team,False,False,False,,Preliminary,Tehran,,2014
6969,Oman,Japan,1,2,away_team,False,False,False,,Preliminary,Muscat,,2014
6970,Iraq,Jordan,1,0,home_team,False,False,False,,Preliminary,Doha,,2014
6971,Panama,Costa Rica,2,2,draw,False,False,False,,Preliminary,Panamá,,2014
6972,Mexico,Jamaica,0,0,draw,False,False,False,,Preliminary,México DF,,2014
6973,Honduras,USA,2,1,home_team,False,False,False,,Preliminary,San Pedro Sula,,2014
6974,Croatia,Serbia,2,0,home_team,False,False,False,,Preliminary,Zagreb,,2014
6975,Macedonia,Belgium,0,2,away_team,False,False,False,,Preliminary,Skopje,,2014
6976,Scotland,Wales,1,2,away_team,False,False,False,,Preliminary,Glasgow,,2014
6977,Bulgaria,Malta,6,0,home_team,False,False,False,,Preliminary,Sofija,,2014
6978,Czech Republic,Denmark,0,3,away_team,False,False,False,,Preliminary,Olomouc,,2014
6979,Kazakhstan,Germany,0,3,away_team,False,False,False,,Preliminary,Astana,,2014
6980,Austria,Faroe Islands,6,0,home_team,False,False,False,,Preliminary,Wien,,2014
6981,Sweden,Ireland,0,0,draw,False,False,False,,Preliminary,Stockholm,,2014
6982,Andorra,Turkey,0,2,away_team,False,False,False,,Preliminary,Andorra la Vella,,2014
6983,Hungary,Romania,2,2,draw,False,False,False,,Preliminary,Budapest,,2014
6984,Netherlands,Estonia,3,0,home_team,False,False,False,,Preliminary,Amsterdam,,2014
6985,Norway,Albania,0,1,away_team,False,False,False,,Preliminary,Oslo,,2014
6986,Slovenia,Iceland,1,2,away_team,False,False,False,,Preliminary,Ljubljana,,2014
6987,Luxembourg,Azerbaijan,0,0,draw,False,False,False,,Preliminary,Luxembourg,,2014
6988,Israel,Portugal,3,3,draw,False,False,False,,Preliminary,Tel Aviv,,2014
6989,Bosnia-Herzegovina,Greece,3,1,home_team,False,False,False,,Preliminary,Zenica,,2014
6990,Slovakia,Lithuania,1,1,draw,False,False,False,,Preliminary,Žilina,,2014
6991,Liechtenstein,Latvia,1,1,draw,False,False,False,,Preliminary,Vaduz,,2014
6992,San Marino,England,0,8,away_team,False,False,False,,Preliminary,Serravalle,,2014
6993,Poland,Ukraine,1,3,away_team,False,False,False,,Preliminary,Warszawa,,2014
6994,Moldova,Montenegro,0,1,away_team,False,False,False,,Preliminary,Chişinău,,2014
6995,France,Georgia,3,1,home_team,False,False,False,,Preliminary,Paris,,2014
6996,Spain,Finland,1,1,draw,False,False,False,,Preliminary,Gijón,,2014
6997,Colombia,Bolivia,5,0,home_team,False,False,False,,Preliminary,Barranquilla,,2014
6998,Uruguay,Paraguay,1,1,draw,False,False,False,,Preliminary,Montevideo,,2014
6999,Peru,Chile,1,0,home_team,False,False,False,,Preliminary,Lima,,2014
7000,Argentina,Venezuela,3,0,home_team,False,False,False,,Preliminary,Buenos Aires,,2014
7001,Jamaica,Panama,1,1,draw,False,False,False,,Preliminary,Kingston,,2014
7002,USA,Costa Rica,1,0,home_team,False,False,False,,Preliminary,Commerce City,,2014
7003,Honduras,Mexico,2,2,draw,False,False,False,,Preliminary,San Pedro Sula,,2014
7004,New Zealand,New Caledonia,2,1,home_team,False,False,False,,Preliminary,Dunedin,,2014
7005,Tahiti,Solomon Islands,2,0,home_team,False,False,False,,Preliminary,Papeete,,2014
7006,Cyprus,Switzerland,0,0,draw,False,False,False,,Preliminary,Levkosía,,2014
7007,South Africa,Central African Republic,2,0,home_team,False,False,False,,Preliminary,Cape Town,,2014
7008,Tunisia,Sierra Leone,2,1,home_team,False,False,False,,Preliminary,Radès,,2014
7009,Ivory Coast,Gambia,3,0,home_team,False,False,False,,Preliminary,Abidjan,,2014
7010,Congo,Gabon,1,0,home_team,False,False,False,,Preliminary,Pointe-Noire,,2014
7011,Burkina Faso,Niger,4,0,home_team,False,False,False,,Preliminary,Ouagadougou,,2014
7012,Nigeria,Kenya,1,1,draw,False,False,False,,Preliminary,Calabar,,2014
7013,Namibia,Malawi,0,1,away_team,False,False,False,,Preliminary,Windhoek,,2014
7014,Cameroon,Togo,2,1,home_team,False,False,False,,Preliminary,Yaoundé,,2014
7015,Senegal,Angola,1,1,draw,False,False,False,,Preliminary,Conakry,,2014
7016,Ethiopia,Botswana,1,0,home_team,False,False,False,,Preliminary,Addis Ababa,,2014
