id_match,home_team,away_team,home_result,away_result,date,round,city,edition
6716,Mali,Algeria,2,1,,Preliminary,Ouagadougou,2014
6717,Libya,Cameroon,2,1,,Preliminary,Sfax,2014
6718,D.R. Congo,Togo,2,0,,Preliminary,Kinshasa,2014
6719,Liberia,Angola,0,0,,Preliminary,Monrovia,2014
6720,Guatemala,USA,1,1,,Preliminary,Guatemala,2014
6721,Antigua and Barbuda,Jamaica,0,0,,Preliminary,St Johns,2014
6722,El Salvador,Mexico,1,2,,Preliminary,San Salvador,2014
6723,Guyana,Costa Rica,0,4,,Preliminary,Georgetown,2014
6724,Canada,Honduras,0,0,,Preliminary,Toronto,2014
6725,Panama,Cuba,1,0,,Preliminary,Panamá,2014
6726,South Korea,Lebanon,3,0,,Preliminary,Goyang,2014
6727,Iran,Qatar,0,0,,Preliminary,Tehran,2014
6728,Iraq,Oman,1,1,,Preliminary,Doha,2014
6729,Australia,Japan,1,1,,Preliminary,Brisbane,2014
6730,Croatia,Macedonia,1,0,,Preliminary,Zagreb,2014
6731,Wales,Belgium,0,2,,Preliminary,Cardiff,2014
6732,Bulgaria,Italy,2,2,,Preliminary,Sofija,2014
6733,Malta,Armenia,0,1,,Preliminary,TaQali,2014
6734,Kazakhstan,Ireland,1,2,,Preliminary,Astana,2014
6735,Germany,Faroe Islands,3,0,,Preliminary,Hannover,2014
6736,Andorra,Hungary,0,5,,Preliminary,Andorra la Vella,2014
6737,Estonia,Romania,0,2,,Preliminary,Tallinn,2014
6738,Netherlands,Turkey,2,0,,Preliminary,Amsterdam,2014
6739,Albania,Cyprus,3,1,,Preliminary,Tiranë,2014
6740,Iceland,Norway,2,0,,Preliminary,Reykjavík,2014
6741,Slovenia,Switzerland,0,2,,Preliminary,Ljubljana,2014
6742,Azerbaijan,Israel,1,1,,Preliminary,Baku,2014
6743,Luxembourg,Portugal,1,2,,Preliminary,Luxembourg,2014
6744,Russia,Northern Ireland,2,0,,Preliminary,Moskva,2014
6745,Latvia,Greece,1,2,,Preliminary,Rīga,2014
6746,Liechtenstein,Bosnia-Herzegovina,1,8,,Preliminary,Vaduz,2014
6747,Lithuania,Slovakia,1,1,,Preliminary,Vilnius,2014
6748,Moldova,England,0,5,,Preliminary,Chişinău,2014
6749,Montenegro,Poland,2,2,,Preliminary,Podgorica,2014
6750,Georgia,Belarus,1,0,,Preliminary,Tbilisi,2014
6751,Finland,France,0,1,,Preliminary,Helsinki,2014
6752,Ecuador,Bolivia,1,0,,Preliminary,Quito,2014
6753,Argentina,Paraguay,3,1,,Preliminary,Córdoba,2014
6754,Colombia,Uruguay,4,0,,Preliminary,Barranquilla,2014
6755,Peru,Venezuela,2,1,,Preliminary,Lima,2014
6756,Jamaica,USA,2,1,,Preliminary,Kingston,2014
6757,Guatemala,Antigua and Barbuda,3,1,,Preliminary,Guatemala,2014
6758,Costa Rica,Mexico,0,2,,Preliminary,San José,2014
6759,El Salvador,Guyana,2,2,,Preliminary,San Salvador,2014
6760,Cuba,Honduras,0,3,,Preliminary,La Habana,2014
6761,Canada,Panama,1,0,,Preliminary,Toronto,2014
6762,New Caledonia,New Zealand,0,2,,Preliminary,Nouméa,2014
6763,Solomon Islands,Tahiti,2,0,,Preliminary,Honiara,2014
6764,Scotland,Serbia,0,0,,Preliminary,Glasgow,2014
6765,Denmark,Czech Republic,0,0,,Preliminary,København,2014
6766,Belgium,Croatia,1,1,,Preliminary,Bruxelles,2014
6767,Scotland,Macedonia,1,1,,Preliminary,Glasgow,2014
6768,Serbia,Wales,6,1,,Preliminary,Novi Sad,2014
6769,Bulgaria,Armenia,1,0,,Preliminary,Sofija,2014
6770,Italy,Malta,2,0,,Preliminary,Modena,2014
6771,Austria,Germany,1,2,,Preliminary,Wien,2014
6772,Sweden,Kazakhstan,2,0,,Preliminary,Malmö,2014
6773,Hungary,Netherlands,1,4,,Preliminary,Budapest,2014
6774,Romania,Andorra,4,0,,Preliminary,Bucureşti,2014
6775,Turkey,Estonia,3,0,,Preliminary,İstanbul,2014
6776,Cyprus,Iceland,1,0,,Preliminary,Lárnax,2014
6777,Norway,Slovenia,2,1,,Preliminary,Oslo,2014
6778,Switzerland,Albania,2,0,,Preliminary,Luzern,2014
6779,Portugal,Azerbaijan,3,0,,Preliminary,Braga,2014
6780,Northern Ireland,Luxembourg,1,1,,Preliminary,Belfast,2014
6781,Israel,Russia,0,4,,Preliminary,Tel Aviv,2014
6782,Greece,Lithuania,2,0,,Preliminary,Peiraiás,2014
6783,Bosnia-Herzegovina,Latvia,4,1,,Preliminary,Zenica,2014
6784,Slovakia,Liechtenstein,2,0,,Preliminary,Bratislava,2014
6785,England,Ukraine,1,1,,Preliminary,London,2014
6786,Poland,Moldova,2,0,,Preliminary,Wrocław,2014
6787,San Marino,Montenegro,0,6,,Preliminary,Serravalle,2014
6788,France,Belarus,3,1,,Preliminary,Paris,2014
6789,Georgia,Spain,0,1,,Preliminary,Tbilisi,2014
6790,Paraguay,Venezuela,0,2,,Preliminary,Asunción,2014
6791,Peru,Argentina,1,1,,Preliminary,Lima,2014
6792,Uruguay,Ecuador,1,1,,Preliminary,Montevideo,2014
6793,Chile,Colombia,1,3,,Preliminary,Santiago,2014
6794,USA,Jamaica,1,0,,Preliminary,Columbus,2014
6795,Antigua and Barbuda,Guatemala,0,1,,Preliminary,St Johns,2014
6796,Mexico,Costa Rica,1,0,,Preliminary,México DF,2014
6797,Guyana,El Salvador,2,3,,Preliminary,Georgetown,2014
6798,Honduras,Cuba,1,0,,Preliminary,San Pedro Sula,2014
6799,Panama,Canada,2,0,,Preliminary,Panamá,2014
6800,Lebanon,Iran,1,0,,Preliminary,Beirut,2014
6801,Uzbekistan,South Korea,2,2,,Preliminary,Tashkent,2014
6802,Jordan,Australia,2,1,,Preliminary,Amman,2014
6803,Japan,Iraq,1,0,,Preliminary,Saitama,2014
6804,New Zealand,Solomon Islands,6,1,,Preliminary,Auckland,2014
6805,Tahiti,New Caledonia,0,4,,Preliminary,Papeete,2014
6806,Macedonia,Croatia,1,2,,Preliminary,Skopje,2014
6807,Serbia,Belgium,0,3,,Preliminary,Beograd,2014
6808,Wales,Scotland,2,1,,Preliminary,Cardiff,2014
6809,Armenia,Italy,1,3,,Preliminary,Erevan,2014
6810,Bulgaria,Denmark,1,1,,Preliminary,Sofija,2014
6811,Czech Republic,Malta,3,1,,Preliminary,Plzeň,2014
6812,Kazakhstan,Austria,0,0,,Preliminary,Astana,2014
6813,Faroe Islands,Sweden,1,2,,Preliminary,Tórshavn,2014
6814,Ireland,Germany,1,6,,Preliminary,Dublin,2014
6815,Estonia,Hungary,0,1,,Preliminary,Tallinn,2014
6816,Netherlands,Andorra,3,0,,Preliminary,Rotterdam,2014
6817,Turkey,Romania,0,1,,Preliminary,İstanbul,2014
6818,Albania,Iceland,1,2,,Preliminary,Tiranë,2014
6819,Slovenia,Cyprus,2,1,,Preliminary,Maribor,2014
6820,Switzerland,Norway,1,1,,Preliminary,Bern,2014
6821,Luxembourg,Israel,0,6,,Preliminary,Luxembourg,2014
6822,Russia,Portugal,1,0,,Preliminary,Moskva,2014
6823,Greece,Bosnia-Herzegovina,0,0,,Preliminary,Peiraiás,2014
6824,Slovakia,Latvia,2,1,,Preliminary,Bratislava,2014
6825,Liechtenstein,Lithuania,0,2,,Preliminary,Vaduz,2014
6826,England,San Marino,5,0,,Preliminary,London,2014
6827,Moldova,Ukraine,0,0,,Preliminary,Chişinău,2014
6828,Belarus,Spain,0,4,,Preliminary,Minsk,2014
6829,Finland,Georgia,1,1,,Preliminary,Helsinki,2014
6830,Colombia,Paraguay,2,0,,Preliminary,Barranquilla,2014
6831,Argentina,Uruguay,3,0,,Preliminary,Mendoza,2014
6832,Ecuador,Chile,3,1,,Preliminary,Quito,2014
6833,Bolivia,Peru,1,1,,Preliminary,La Paz,2014
6834,Antigua and Barbuda,USA,1,2,,Preliminary,St Johns,2014
6835,Guatemala,Jamaica,2,1,,Preliminary,Guatemala,2014
6836,El Salvador,Costa Rica,0,1,,Preliminary,San Salvador,2014
6837,Guyana,Mexico,0,5,,Preliminary,Houston,2014
6838,Canada,Cuba,3,0,,Preliminary,Toronto,2014
6839,Panama,Honduras,0,0,,Preliminary,Panamá,2014
6840,Solomon Islands,New Caledonia,2,6,,Preliminary,Honiara,2014
6841,Tahiti,New Zealand,0,2,,Preliminary,Papeete,2014
6842,Belgium,Scotland,2,0,,Preliminary,Bruxelles,2014
6843,Croatia,Wales,2,0,,Preliminary,Osijek,2014
6844,Macedonia,Serbia,1,0,,Preliminary,Skopje,2014
6845,Czech Republic,Bulgaria,0,0,,Preliminary,Praha,2014
6846,Italy,Denmark,3,1,,Preliminary,Milano,2014
6847,Austria,Kazakhstan,4,0,,Preliminary,Wien,2014
6848,Germany,Sweden,4,4,,Preliminary,Berlin,2014
6849,Faroe Islands,Ireland,1,4,,Preliminary,Tórshavn,2014
6850,Andorra,Estonia,0,1,,Preliminary,Andorra la Vella,2014
6851,Hungary,Turkey,3,1,,Preliminary,Budapest,2014
6852,Romania,Netherlands,1,4,,Preliminary,Bucureşti,2014
6853,Albania,Slovenia,1,0,,Preliminary,Tiranë,2014
6854,Cyprus,Norway,1,3,,Preliminary,Lárnax,2014
6855,Iceland,Switzerland,0,2,,Preliminary,Reykjavík,2014
6856,Russia,Azerbaijan,1,0,,Preliminary,Moskva,2014
6857,Portugal,Northern Ireland,1,1,,Preliminary,Porto,2014
6858,Israel,Luxembourg,3,0,,Preliminary,Tel Aviv,2014
6859,Slovakia,Greece,0,1,,Preliminary,Bratislava,2014
6860,Bosnia-Herzegovina,Lithuania,3,0,,Preliminary,Zenica,2014
6861,Latvia,Liechtenstein,2,0,,Preliminary,Rīga,2014
6862,Ukraine,Montenegro,0,1,,Preliminary,Kyïv,2014
6863,San Marino,Moldova,0,2,,Preliminary,Serravalle,2014
6864,Spain,France,1,1,,Preliminary,Madrid,2014
6865,Belarus,Georgia,2,0,,Preliminary,Minsk,2014
6866,Venezuela,Ecuador,1,1,,Preliminary,Puerto la Cruz,2014
6867,Bolivia,Uruguay,4,1,,Preliminary,La Paz,2014
6868,Chile,Argentina,1,2,,Preliminary,Santiago,2014
6869,Paraguay,Peru,1,0,,Preliminary,Asunción,2014
6870,USA,Guatemala,3,1,,Preliminary,Kansas City,2014
6871,Jamaica,Antigua and Barbuda,4,1,,Preliminary,Kingston,2014
6872,Costa Rica,Guyana,7,0,,Preliminary,San José,2014
6873,Mexico,El Salvador,2,0,,Preliminary,Torreón,2014
6874,Honduras,Canada,8,1,,Preliminary,San Pedro Sula,2014
6875,Cuba,Panama,1,1,,Preliminary,La Habana,2014
6876,Iran,South Korea,1,0,,Preliminary,Tehran,2014
6877,Qatar,Uzbekistan,0,1,,Preliminary,Doha,2014
6878,Oman,Jordan,2,1,,Preliminary,Muscat,2014
6879,Iraq,Australia,1,2,,Preliminary,Doha,2014
6880,New Zealand,Tahiti,3,0,,Preliminary,Christchurch,2014
6881,New Caledonia,Solomon Islands,5,0,,Preliminary,Nouméa,2014
6882,Poland,England,1,1,,Preliminary,Warszawa,2014
6883,Northern Ireland,Azerbaijan,1,1,,Preliminary,Belfast,2014
6884,Montenegro,San Marino,3,0,,Preliminary,Podgorica,2014
6885,Qatar,Lebanon,1,0,,Preliminary,Doha,2014
6886,Iran,Uzbekistan,0,1,,Preliminary,Tehran,2014
6887,Oman,Japan,1,2,,Preliminary,Muscat,2014
6888,Iraq,Jordan,1,0,,Preliminary,Doha,2014
6889,Panama,Costa Rica,2,2,,Preliminary,Panamá,2014
6890,Mexico,Jamaica,0,0,,Preliminary,México DF,2014
6891,Honduras,USA,2,1,,Preliminary,San Pedro Sula,2014
6892,Croatia,Serbia,2,0,,Preliminary,Zagreb,2014
6893,Macedonia,Belgium,0,2,,Preliminary,Skopje,2014
6894,Scotland,Wales,1,2,,Preliminary,Glasgow,2014
6895,Bulgaria,Malta,6,0,,Preliminary,Sofija,2014
6896,Czech Republic,Denmark,0,3,,Preliminary,Olomouc,2014
6897,Kazakhstan,Germany,0,3,,Preliminary,Astana,2014
6898,Austria,Faroe Islands,6,0,,Preliminary,Wien,2014
6899,Sweden,Ireland,0,0,,Preliminary,Stockholm,2014
6900,Andorra,Turkey,0,2,,Preliminary,Andorra la Vella,2014
6901,Hungary,Romania,2,2,,Preliminary,Budapest,2014
6902,Netherlands,Estonia,3,0,,Preliminary,Amsterdam,2014
6903,Norway,Albania,0,1,,Preliminary,Oslo,2014
6904,Slovenia,Iceland,1,2,,Preliminary,Ljubljana,2014
6905,Luxembourg,Azerbaijan,0,0,,Preliminary,Luxembourg,2014
6906,Israel,Portugal,3,3,,Preliminary,Tel Aviv,2014
6907,Bosnia-Herzegovina,Greece,3,1,,Preliminary,Zenica,2014
6908,Slovakia,Lithuania,1,1,,Preliminary,Žilina,2014
6909,Liechtenstein,Latvia,1,1,,Preliminary,Vaduz,2014
6910,San Marino,England,0,8,,Preliminary,Serravalle,2014
6911,Poland,Ukraine,1,3,,Preliminary,Warszawa,2014
6912,Moldova,Montenegro,0,1,,Preliminary,Chişinău,2014
6913,France,Georgia,3,1,,Preliminary,Paris,2014
6914,Spain,Finland,1,1,,Preliminary,Gijón,2014
6915,Colombia,Bolivia,5,0,,Preliminary,Barranquilla,2014
6916,Uruguay,Paraguay,1,1,,Preliminary,Montevideo,2014
6917,Peru,Chile,1,0,,Preliminary,Lima,2014
6918,Argentina,Venezuela,3,0,,Preliminary,Buenos Aires,2014
6919,Jamaica,Panama,1,1,,Preliminary,Kingston,2014
6920,USA,Costa Rica,1,0,,Preliminary,Commerce City,2014
6921,Honduras,Mexico,2,2,,Preliminary,San Pedro Sula,2014
6922,New Zealand,New Caledonia,2,1,,Preliminary,Dunedin,2014
6923,Tahiti,Solomon Islands,2,0,,Preliminary,Papeete,2014
6924,Cyprus,Switzerland,0,0,,Preliminary,Levkosía,2014
6925,South Africa,Central African Republic,2,0,,Preliminary,Cape Town,2014
6926,Tunisia,Sierra Leone,2,1,,Preliminary,Radès,2014
6927,Ivory Coast,Gambia,3,0,,Preliminary,Abidjan,2014
6928,Congo,Gabon,1,0,,Preliminary,Pointe-Noire,2014
6929,Burkina Faso,Niger,4,0,,Preliminary,Ouagadougou,2014
6930,Nigeria,Kenya,1,1,,Preliminary,Calabar,2014
6931,Namibia,Malawi,0,1,,Preliminary,Windhoek,2014
6932,Cameroon,Togo,2,1,,Preliminary,Yaoundé,2014
6933,Senegal,Angola,1,1,,Preliminary,Conakry,2014
6934,Ethiopia,Botswana,1,0,,Preliminary,Addis Ababa,2014
6935,Equatorial Guinea,Cape Verde,4,3,,Preliminary,Malabo,2014
6936,Tanzania,Morocco,3,1,,Preliminary,Dar es Salaam,2014
6937,Ghana,Sudan,4,0,,Preliminary,Kumasi,2014
6938,Lesotho,Zambia,1,1,,Preliminary,Maseru,2014
6939,Mozambique,Guinea,0,0,,Preliminary,Maputo,2014
6940,Rwanda,Mali,1,2,,Preliminary,Kigali,2014
6941,D.R. Congo,Libya,0,0,,Preliminary,Kinshasa,2014
6942,Liberia,Uganda,2,0,,Preliminary,Paynesville,2014
6943,Belgium,Macedonia,1,0,,Preliminary,Bruxelles,2014
6944,Serbia,Scotland,2,0,,Preliminary,Novi Sad,2014
6945,Wales,Croatia,1,2,,Preliminary,Swansea,2014
6946,Armenia,Czech Republic,0,3,,Preliminary,Erevan,2014
6947,Denmark,Bulgaria,1,1,,Preliminary,København,2014
6948,Malta,Italy,0,2,,Preliminary,TaQali,2014
6949,Germany,Kazakhstan,4,1,,Preliminary,Nürnberg,2014
6950,Ireland,Austria,2,2,,Preliminary,Dublin,2014
6951,Estonia,Andorra,2,0,,Preliminary,Tallinn,2014
6952,Netherlands,Romania,4,0,,Preliminary,Amsterdam,2014
6953,Turkey,Hungary,1,1,,Preliminary,İstanbul,2014
6954,Northern Ireland,Israel,0,2,,Preliminary,Belfast,2014
6955,Azerbaijan,Portugal,0,2,,Preliminary,Baku,2014
6956,Montenegro,England,1,1,,Preliminary,Podgorica,2014
6957,Ukraine,Moldova,2,1,,Preliminary,Odessa,2014
6958,Poland,San Marino,5,0,,Preliminary,Warszawa,2014
6959,France,Spain,0,1,,Preliminary,Paris,2014
6960,Bolivia,Argentina,1,1,,Preliminary,La Paz,2014
6961,Venezuela,Colombia,1,0,,Preliminary,Ciudad Guayana,2014
6962,Chile,Uruguay,2,0,,Preliminary,Santiago,2014
6963,Ecuador,Paraguay,4,1,,Preliminary,Quito,2014
6964,Costa Rica,Jamaica,2,0,,Preliminary,San José,2014
6965,Mexico,USA,0,0,,Preliminary,México DF,2014
6966,Panama,Honduras,2,0,,Preliminary,Panamá,2014
6967,Uzbekistan,Lebanon,1,0,,Preliminary,Tashkent,2014
6968,South Korea,Qatar,2,1,,Preliminary,Seoul,2014
6969,Jordan,Japan,2,1,,Preliminary,Amman,2014
6970,Australia,Oman,2,2,,Preliminary,Sydney,2014
6971,New Caledonia,Tahiti,1,0,,Preliminary,Nouméa,2014
6972,Solomon Islands,New Zealand,0,2,,Preliminary,Honiara,2014
6973,Egypt,Zimbabwe,2,1,,Preliminary,Alexandria,2014
6974,Algeria,Benin,3,1,,Preliminary,Blida,2014
6975,Jamaica,Mexico,0,1,,Preliminary,Kingston,2014
6976,Qatar,Iran,0,1,,Preliminary,Doha,2014
6977,Lebanon,South Korea,1,1,,Preliminary,Beirut,2014
6978,Japan,Australia,1,1,,Preliminary,Saitama,2014
6979,Oman,Iraq,1,0,,Preliminary,Muscat,2014
6980,Kenya,Nigeria,0,1,,Preliminary,Nairobi,2014
6981,Malawi,Namibia,0,0,,Preliminary,Blantyre,2014
6982,Belgium,Serbia,2,1,,Preliminary,Bruxelles,2014
6983,Croatia,Scotland,0,1,,Preliminary,Zagreb,2014
6984,Armenia,Malta,0,1,,Preliminary,Erevan,2014
6985,Czech Republic,Italy,0,0,,Preliminary,Praha,2014
6986,Austria,Sweden,2,1,,Preliminary,Wien,2014
6987,Ireland,Faroe Islands,3,0,,Preliminary,Dublin,2014
6988,Albania,Norway,1,1,,Preliminary,Tiranë,2014
6989,Iceland,Slovenia,2,4,,Preliminary,Reykjavík,2014
6990,Portugal,Russia,1,0,,Preliminary,Lisboa,2014
6991,Azerbaijan,Luxembourg,1,1,,Preliminary,Baku,2014
6992,Lithuania,Greece,0,1,,Preliminary,Vilnius,2014
6993,Latvia,Bosnia-Herzegovina,0,5,,Preliminary,Rīga,2014
6994,Liechtenstein,Slovakia,1,1,,Preliminary,Vaduz,2014
6995,Montenegro,Ukraine,0,4,,Preliminary,Podgorica,2014
6996,Moldova,Poland,1,1,,Preliminary,Chişinău,2014
6997,Finland,Belarus,1,0,,Preliminary,Helsinki,2014
6998,Argentina,Colombia,0,0,,Preliminary,Buenos Aires,2014
6999,Peru,Ecuador,1,0,,Preliminary,Lima,2014
7000,Paraguay,Chile,1,2,,Preliminary,Asunción,2014
7001,Bolivia,Venezuela,1,1,,Preliminary,La Paz,2014
7002,Panama,Mexico,0,0,,Preliminary,Panamá,2014
7003,Costa Rica,Honduras,1,0,,Preliminary,San José,2014
7004,Jamaica,USA,1,2,,Preliminary,Kingston,2014
7005,Sudan,Ghana,1,3,,Preliminary,Omdurman,2014
7006,Libya,D.R. Congo,0,0,,Preliminary,Tripoli,2014
7007,Switzerland,Cyprus,1,0,,Preliminary,Genève,2014
7008,Botswana,Ethiopia,1,2,,Preliminary,Lobatse,2014
7009,Central African Republic,South Africa,0,3,,Preliminary,Yaoundé,2014
7010,Cape Verde,Equatorial Guinea,2,1,,Preliminary,Praia,2014
7011,Sierra Leone,Tunisia,2,2,,Preliminary,Freetown,2014
7012,Morocco,Tanzania,2,1,,Preliminary,Marrakech,2014
7013,Gambia,Ivory Coast,0,3,,Preliminary,Bakau,2014
7014,Zambia,Lesotho,4,0,,Preliminary,Ndola,2014
7015,Gabon,Congo,0,0,,Preliminary,Franceville,2014
7016,Angola,Senegal,1,1,,Preliminary,Luanda,2014
7017,Uganda,Liberia,1,0,,Preliminary,Kampala,2014
7018,Niger,Burkina Faso,0,1,,Preliminary,Niamey,2014
7019,Zimbabwe,Egypt,2,4,,Preliminary,Harare,2014
7020,Guinea,Mozambique,6,1,,Preliminary,Conakry,2014
7021,Benin,Algeria,1,3,,Preliminary,Porto-Novo,2014
7022,Mali,Rwanda,1,1,,Preliminary,Bamako,2014
7023,Togo,Cameroon,2,0,,Preliminary,Lomé,2014
7024,Denmark,Armenia,0,4,,Preliminary,København,2014
7025,Sweden,Faroe Islands,2,0,,Preliminary,Stockholm,2014
7026,Belarus,Finland,1,1,,Preliminary,Gomel,2014
7027,Chile,Bolivia,3,1,,Preliminary,Santiago,2014
7028,Colombia,Peru,2,0,,Preliminary,Barranquilla,2014
7029,Ecuador,Argentina,1,1,,Preliminary,Quito,2014
7030,Venezuela,Uruguay,0,1,,Preliminary,Puerto Ordaz,2014
7031,Honduras,Jamaica,2,0,,Preliminary,Tegucigalpa,2014
7032,USA,Panama,2,0,,Preliminary,Seattle,2014
7033,Mexico,Costa Rica,0,0,,Preliminary,México DF,2014
7034,Iran,Lebanon,4,0,,Preliminary,Tehran,2014
7035,South Korea,Uzbekistan,1,0,,Preliminary,Seoul,2014
7036,Iraq,Japan,0,1,,Preliminary,Doha,2014
7037,Australia,Jordan,4,0,,Preliminary,Melbourne,2014
7038,Namibia,Nigeria,1,1,,Preliminary,Windhoek,2014
7039,Malawi,Kenya,2,2,,Preliminary,Blantyre,2014
7040,Libya,Togo,2,0,,Preliminary,Tripoli,2014
7041,Botswana,Central African Republic,3,2,,Preliminary,Lobatse,2014
7042,Cape Verde,Sierra Leone,1,0,,Preliminary,Praia,2014
7043,Morocco,Gambia,2,0,,Preliminary,Marrakech,2014
7044,Zambia,Sudan,1,1,,Preliminary,Ndola,2014
7045,Congo,Burkina Faso,0,1,,Preliminary,Pointe-Noire,2014
7046,Gabon,Niger,4,1,,Preliminary,Franceville,2014
7047,Uganda,Angola,2,1,,Preliminary,Kampala,2014
7048,Ethiopia,South Africa,2,1,,Preliminary,Addis Ababa,2014
7049,Equatorial Guinea,Tunisia,1,1,,Preliminary,Malabo,2014
7050,Tanzania,Ivory Coast,2,4,,Preliminary,Dar es Salaam,2014
7051,Lesotho,Ghana,0,2,,Preliminary,Maseru,2014
7052,Mozambique,Egypt,0,1,,Preliminary,Maputo,2014
7053,Guinea,Zimbabwe,1,0,,Preliminary,Conakry,2014
7054,Rwanda,Algeria,0,1,,Preliminary,Kigali,2014
7055,Mali,Benin,2,2,,Preliminary,Bamako,2014
7056,D.R. Congo,Cameroon,0,0,,Preliminary,Kinshasa,2014
7057,Liberia,Senegal,0,2,,Preliminary,Monrovia,2014
7058,USA,Honduras,1,0,,Preliminary,Salt Lake City,2014
7059,Costa Rica,Panama,2,0,,Preliminary,San José,2014
7060,South Korea,Iran,0,1,,Preliminary,Ulsan,2014
7061,Uzbekistan,Qatar,5,1,,Preliminary,Tashkent,2014
7062,Australia,Iraq,1,0,,Preliminary,Sydney,2014
7063,Jordan,Oman,1,0,,Preliminary,Amman,2014
7064,Northern Ireland,Russia,1,0,,Preliminary,Belfast,2014
7065,Macedonia,Wales,2,1,,Preliminary,Skopje,2014
7066,Scotland,Belgium,0,2,,Preliminary,Glasgow,2014
7067,Serbia,Croatia,1,1,,Preliminary,Beograd,2014
7068,Czech Republic,Armenia,1,2,,Preliminary,Praha,2014
7069,Italy,Bulgaria,1,0,,Preliminary,Palermo,2014
7070,Malta,Denmark,1,2,,Preliminary,TaQali,2014
7071,Kazakhstan,Faroe Islands,2,1,,Preliminary,Astana,2014
7072,Germany,Austria,3,0,,Preliminary,München,2014
7073,Ireland,Sweden,1,2,,Preliminary,Dublin,2014
7074,Estonia,Netherlands,2,2,,Preliminary,Tallinn,2014
7075,Romania,Hungary,3,0,,Preliminary,Bucureşti,2014
7076,Turkey,Andorra,5,0,,Preliminary,Kayseri,2014
7077,Norway,Cyprus,2,0,,Preliminary,Oslo,2014
7078,Slovenia,Albania,1,0,,Preliminary,Ljubljana,2014
7079,Switzerland,Iceland,4,4,,Preliminary,Bern,2014
7080,Russia,Luxembourg,4,1,,Preliminary,Kazan,2014
7081,Northern Ireland,Portugal,2,4,,Preliminary,Belfast,2014
7082,Liechtenstein,Greece,0,1,,Preliminary,Vaduz,2014
7083,Bosnia-Herzegovina,Slovakia,0,1,,Preliminary,Zenica,2014
7084,Latvia,Lithuania,2,1,,Preliminary,Rīga,2014
7085,Ukraine,San Marino,9,0,,Preliminary,Lvïv,2014
7086,England,Moldova,4,0,,Preliminary,London,2014
7087,Poland,Montenegro,1,1,,Preliminary,Warszawa,2014
7088,Georgia,France,0,0,,Preliminary,Tbilisi,2014
7089,Finland,Spain,0,2,,Preliminary,Helsinki,2014
7090,Paraguay,Bolivia,4,0,,Preliminary,Asunción,2014
7091,Peru,Uruguay,1,2,,Preliminary,Lima,2014
7092,Colombia,Ecuador,1,0,,Preliminary,Barranquilla,2014
7093,Chile,Venezuela,3,0,,Preliminary,Santiago,2014
7094,Mexico,Honduras,1,2,,Preliminary,México DF,2014
7095,Panama,Jamaica,0,0,,Preliminary,Panamá,2014
7096,Costa Rica,USA,3,1,,Preliminary,San José,2014
7097,Jordan,Uzbekistan,1,1,,Preliminary,Amman,2014
7098,Ghana,Zambia,2,1,,Preliminary,Kumasi,2014
7099,Israel,Azerbaijan,1,1,,Preliminary,Tel Aviv,2014
7100,South Africa,Botswana,4,1,,Preliminary,Durban,2014
7101,Central African Republic,Ethiopia,1,2,,Preliminary,Brazzaville,2014
7102,Sierra Leone,Equatorial Guinea,3,2,,Preliminary,Freetown,2014
7103,Tunisia,Cape Verde,0,2,,Preliminary,Radès,2014
7104,Ivory Coast,Morocco,1,1,,Preliminary,Abidjan,2014
7105,Gambia,Tanzania,2,0,,Preliminary,Bakau,2014
7106,Burkina Faso,Gabon,1,0,,Preliminary,Ouagadougou,2014
7107,Niger,Congo,2,2,,Preliminary,Niamey,2014
7108,Nigeria,Malawi,2,0,,Preliminary,Calabar,2014
7109,Angola,Liberia,4,1,,Preliminary,Lubango,2014
7110,Senegal,Uganda,1,0,,Preliminary,Marrakesh,2014
7111,Sudan,Lesotho,2,3,,Preliminary,Omdurman,2014
7112,Kenya,Namibia,1,0,,Preliminary,Nairobi,2014
7113,Zimbabwe,Mozambique,1,1,,Preliminary,Harare,2014
7114,Benin,Rwanda,2,0,,Preliminary,Porto-Novo,2014
7115,Cameroon,Libya,1,0,,Preliminary,Yaoundé,2014
7116,Togo,D.R. Congo,2,1,,Preliminary,Lomé,2014
7117,Macedonia,Scotland,1,2,,Preliminary,Skopje,2014
7118,Wales,Serbia,0,3,,Preliminary,Cardiff,2014
7119,Armenia,Denmark,0,1,,Preliminary,Erevan,2014
7120,Italy,Czech Republic,2,1,,Preliminary,Torino,2014
7121,Malta,Bulgaria,1,2,,Preliminary,TaQali,2014
7122,Kazakhstan,Sweden,0,1,,Preliminary,Astana,2014
7123,Austria,Ireland,1,0,,Preliminary,Wien,2014
7124,Faroe Islands,Germany,0,3,,Preliminary,Tórshavn,2014
7125,Andorra,Netherlands,0,2,,Preliminary,Andorra la Vella,2014
7126,Hungary,Estonia,5,1,,Preliminary,Budapest,2014
7127,Romania,Turkey,0,2,,Preliminary,Bucureşti,2014
7128,Cyprus,Slovenia,0,2,,Preliminary,Levkosía,2014
7129,Iceland,Albania,2,1,,Preliminary,Reykjavík,2014
7130,Norway,Switzerland,0,2,,Preliminary,Oslo,2014
7131,Russia,Israel,3,1,,Preliminary,St Peterburg,2014
7132,Luxembourg,Northern Ireland,3,2,,Preliminary,Luxembourg,2014
7133,Greece,Latvia,1,0,,Preliminary,Peiraiás,2014
